"cable_style","nc","cc","xa","ne","xae","od","br","wght","ct","core_con","mt"
PT,1,c,"646",0,0.00,,3.60,2240,p,,1302
PT,1,c,"777",0,0.00,,3.90,2713,p,,1302
PW,1,c,"1111",0,0.00,1.755,5.30,4154,p,,1302
PW,1,c,"262",0,0.00,1.025,3.10,1121,p,,1302
PW,1,c,"313",0,0.00,1.060,3.20,1302,p,,1302
PW,1,c,"373",0,0.00,1.115,3.30,1507,p,,1302
PW,1,c,"4/0",0,0.00,0.955,2.90,924,p,,1302
PW,1,c,"444",0,0.00,1.195,3.60,1724,p,,1302
PW,1,c,"535",0,0.00,1.295,3.90,2094,p,,1302
PW,1,c,"646",0,0.00,1.370,4.10,2442,p,,1302
PW,1,c,"777",0,0.00,1.470,4.40,2931,p,,1302
PX,1,c,"1",0,0.00,0.665,2.70,468,p,,1302
PX,1,c,"1/0",0,0.00,0.705,2.80,552,p,,1302
PX,1,c,"1111",0,0.00,1.790,7.20,4380,p,,1302
PX,1,c,"2",0,0.00,0.610,2.40,385,p,,1302
PX,1,c,"2/0",0,0.00,0.755,3.00,659,p,,1302
PX,1,c,"262",0,0.00,1.020,4.10,1205,p,,1302
PX,1,c,"3/0",0,0.00,0.805,3.20,788,p,,1302
PX,1,c,"313",0,0.00,1.055,4.20,1391,p,,1302
PX,1,c,"373",0,0.00,1.110,4.40,1601,p,,1302
PX,1,c,"4",0,0.00,0.515,2.10,269,p,,1302
PX,1,c,"4/0",0,0.00,0.925,3.70,981,p,,1302
PX,1,c,"444",0,0.00,1.185,4.70,1827,p,,1302
PX,1,c,"535",0,0.00,1.285,5.10,2208,p,,1302
PX,1,c,"6",0,0.00,0.465,1.90,203,p,,1302
PX,1,c,"646",0,0.00,1.360,5.40,2564,p,,1302
PX,1,c,"777",0,0.00,1.460,5.80,3064,p,,1302
PX,1,c,"8",0,0.00,0.425,1.70,157,p,,1302
PY,1,c,"1111",0,0.00,1.810,7.20,4418,p,,1302
PY,1,c,"262",0,0.00,1.080,4.30,1273,p,,1302
PY,1,c,"313",0,0.00,1.115,4.50,1460,p,,1302
PY,1,c,"373",0,0.00,1.170,4.70,1673,p,,1302
PY,1,c,"4/0",0,0.00,1.010,4.00,1064,p,,1302
PY,1,c,"444",0,0.00,1.250,5.00,1904,p,,1302
PY,1,c,"535",0,0.00,1.350,5.40,2290,p,,1302
PY,1,c,"646",0,0.00,1.425,5.70,2650,p,,1302
PY,1,c,"777",0,0.00,1.525,6.10,3155,p,,1302
PZ,1,c,"1",0,0.00,0.645,2.60,453,p,,1302
PZ,1,c,"1/0",0,0.00,0.685,2.70,537,p,,1302
PZ,1,c,"1111",0,0.00,1.790,7.20,4380,p,,1302
PZ,1,c,"2",0,0.00,0.590,2.40,371,p,,1302
PZ,1,c,"2/0",0,0.00,0.735,2.90,643,p,,1302
PZ,1,c,"262",0,0.00,0.995,4.00,1184,p,,1302
PZ,1,c,"3/0",0,0.00,0.785,3.10,771,p,,1302
PZ,1,c,"313",0,0.00,1.030,4.10,1369,p,,1302
PZ,1,c,"373",0,0.00,1.085,4.30,1578,p,,1302
PZ,1,c,"4",0,0.00,0.495,2.00,256,p,,1302
PZ,1,c,"4/0",0,0.00,0.905,3.60,962,p,,1302
PZ,1,c,"444",0,0.00,1.165,4.70,1803,p,,1302
PZ,1,c,"535",0,0.00,1.265,5.10,2181,p,,1302
PZ,1,c,"6",0,0.00,0.445,1.80,192,p,,1302
PZ,1,c,"646",0,0.00,1.340,5.40,2535,p,,1302
PZ,1,c,"777",0,0.00,1.440,5.80,3033,p,,1302
PZ,1,c,"8",0,0.00,0.405,1.60,147,p,,1302
R1,1,p,"0.5",0,0.00,5.200,16.00,40,p,,1301
R1,1,p,"0.75",0,0.00,5.600,17.00,47,p,,1301
R1,1,p,"1",0,0.00,6.300,19.00,61,p,,1301
R1,1,p,"1.5",0,0.00,6.400,19.00,68,p,,1301
R1,1,p,"2.5",0,0.00,7.700,23.00,102,p,,1301
R1,1,t,"0.75",0,0.00,6.600,20.00,63,p,,1301
R1,1,t,"1.5",0,0.00,7.500,23.00,90,p,,1301
R1,2,p,"0.5",0,0.00,6.000,18.00,53,p,,1301
R1,2,p,"0.75",0,0.00,6.400,19.00,64,p,,1301
R1,2,p,"1",0,0.00,7.200,21.00,82,p,,1301
R1,2,p,"1.5",0,0.00,7.400,22.00,96,p,,1301
R1,2,p,"2.5",0,0.00,9.000,27.00,151,p,,1301
R1,3,t,"0.75",0,0.00,10.400,31.00,126,p,,1301
R1,3,t,"1.5",0,0.00,12.300,37.00,197,p,,1301
R1,4,p,"0.5",0,0.00,8.400,25.00,82,p,,1301
R1,4,p,"0.75",0,0.00,9.800,30.00,103,p,,1301
R1,4,p,"1",0,0.00,11.300,34.00,143,p,,1301
R1,4,p,"1.5",0,0.00,10.900,33.00,158,p,,1301
R1,4,p,"2.5",0,0.00,14.400,43.00,267,p,,1301
R1,4,t,"0.75",0,0.00,11.500,34.00,160,p,,1301
R1,4,t,"1.5",0,0.00,13.400,40.00,246,p,,1301
R1,6,p,"0.5",0,0.00,10.000,30.00,111,p,,1301
R1,6,p,"0.75",0,0.00,11.200,34.00,141,p,,1301
R1,6,p,"1",0,0.00,12.700,38.00,191,p,,1301
R1,6,p,"1.5",0,0.00,13.000,39.00,227,p,,1301
R1,6,p,"2.5",0,0.00,16.400,49.00,369,p,,1301
R1,7,t,"0.75",0,0.00,13.700,41.00,246,p,,1301
R1,7,t,"1.5",0,0.00,16.200,49.00,397,p,,1301
R1,8,p,"0.5",0,0.00,11.200,34.00,140,p,,1301
R1,8,p,"0.75",0,0.00,12.700,38.00,179,p,,1301
R1,8,p,"1",0,0.00,14.600,44.00,247,p,,1301
R1,8,p,"1.5",0,0.00,14.600,44.00,290,p,,1301
R1,8,p,"2.5",0,0.00,18.800,56.00,481,p,,1301
R1,10,p,"0.5",0,0.00,12.500,37.00,169,p,,1301
R1,10,p,"0.75",0,0.00,13.800,41.00,215,p,,1301
R1,10,p,"1",0,0.00,15.700,47.00,294,p,,1301
R1,10,p,"1.5",0,0.00,16.200,49.00,359,p,,1301
R1,10,p,"2.5",0,0.00,20.500,62.00,591,p,,1301
R1,12,p,"0.5",0,0.00,13.400,40.00,207,p,,1301
R1,12,p,"0.75",0,0.00,15.400,46.00,265,p,,1301
R1,12,p,"1",0,0.00,17.200,52.00,349,p,,1301
R1,12,p,"1.5",0,0.00,18.800,56.00,449,p,,1301
R1,12,p,"2.5",0,0.00,22.500,67.00,703,p,,1301
R1,16,p,"0.5",0,0.00,15.100,45.00,262,p,,1301
R1,16,p,"0.75",0,0.00,16.900,51.00,336,p,,1301
R1,16,p,"1",0,0.00,18.900,57.00,440,p,,1301
R1,16,p,"1.5",0,0.00,20.600,62.00,572,p,,1301
R1,16,p,"2.5",0,0.00,24.800,75.00,911,p,,1301
R1,20,p,"0.5",0,0.00,16.900,51.00,336,p,,1301
R1,20,p,"0.75",0,0.00,18.300,55.00,427,p,,1301
R1,20,p,"1",0,0.00,19.900,60.00,535,p,,1301
R1,20,p,"1.5",0,0.00,22.000,66.00,710,p,,1301
R1,20,p,"2.5",0,0.00,26.000,78.00,1101,p,,1301
R1,24,p,"0.5",0,0.00,18.200,54.00,404,p,,1301
R1,24,p,"0.75",0,0.00,19.700,59.00,514,p,,1301
R1,24,p,"1",0,0.00,21.000,63.00,622,p,,1301
R1,24,p,"1.5",0,0.00,23.200,70.00,830,p,,1301
R1,24,p,"2.5",0,0.00,27.600,83.00,1304,p,,1301
R1,36,p,"0.5",0,0.00,22.100,66.00,598,p,,1301
R1,36,p,"0.75",0,0.00,23.900,72.00,762,p,,1301
R1,36,p,"1",0,0.00,25.300,76.00,912,p,,1301
R1,36,p,"1.5",0,0.00,28.200,85.00,1235,p,,1301
R1,36,p,"2.5",0,0.00,32.900,99.00,1892,p,,1301
R1,50,p,"0.5",0,0.00,25.700,77.00,795,p,,1301
R1,50,p,"0.75",0,0.00,27.900,84.00,1020,p,,1301
R1,50,p,"1",0,0.00,29.700,89.00,1240,p,,1301
R1,50,p,"1.5",0,0.00,32.900,99.00,1670,p,,1301
R1,50,p,"2.5",0,0.00,38.700,116.00,2579,p,,1301
R2,1,p,"0.5",0,0.00,9.300,56.00,202,p,,1301
R2,1,p,"0.75",0,0.00,9.700,58.00,220,p,,1301
R2,1,p,"1",0,0.00,10.000,60.00,241,p,,1301
R2,1,p,"1.5",0,0.00,10.200,61.00,261,p,,1301
R2,1,p,"2.5",0,0.00,11.400,69.00,323,p,,1301
R2,1,t,"0.75",0,0.00,11.000,66.00,145,p,,1301
R2,1,t,"1.5",0,0.00,12.100,72.00,189,p,,1301
R2,2,p,"0.5",0,0.00,10.200,61.00,225,p,,1301
R2,2,p,"0.75",0,0.00,10.500,63.00,243,p,,1301
R2,2,p,"1",0,0.00,10.900,65.00,267,p,,1301
R2,2,p,"1.5",0,0.00,11.500,69.00,302,p,,1301
R2,2,p,"2.5",0,0.00,12.600,75.00,375,p,,1301
R2,3,t,"0.75",0,0.00,16.100,96.00,223,p,,1301
R2,3,t,"1.5",0,0.00,18.100,109.00,314,p,,1301
R2,4,p,"0.5",0,0.00,12.000,72.00,275,p,,1301
R2,4,p,"0.75",0,0.00,13.900,84.00,338,p,,1301
R2,4,p,"1",0,0.00,14.600,88.00,375,p,,1301
R2,4,p,"1.5",0,0.00,14.500,87.00,402,p,,1301
R2,4,p,"2.5",0,0.00,17.500,105.00,553,p,,1301
R2,4,t,"0.75",0,0.00,17.400,104.00,272,p,,1301
R2,4,t,"1.5",0,0.00,19.200,115.00,371,p,,1301
R2,6,p,"0.5",0,0.00,13.600,81.00,338,p,,1301
R2,6,p,"0.75",0,0.00,15.300,92.00,404,p,,1301
R2,6,p,"1",0,0.00,16.000,96.00,450,p,,1301
R2,6,p,"1.5",0,0.00,16.600,99.00,514,p,,1301
R2,6,p,"2.5",0,0.00,20.600,123.00,855,p,,1301
R2,7,t,"0.75",0,0.00,19.700,118.00,381,p,,1301
R2,7,t,"1.5",0,0.00,24.000,144.00,573,p,,1301
R2,8,p,"0.15",0,0.00,18.200,109.00,612,p,,1301
R2,8,p,"0.5",0,0.00,14.800,89.00,390,p,,1301
R2,8,p,"0.75",0,0.00,17.900,108.00,618,p,,1301
R2,8,p,"1",0,0.00,17.700,106.00,532,p,,1301
R2,8,p,"2.5",0,0.00,22.800,137.00,1031,p,,1301
R2,10,p,"0.5",0,0.00,16.100,96.00,449,p,,1301
R2,10,p,"0.75",0,0.00,19.000,114.00,681,p,,1301
R2,10,p,"1",0,0.00,19.000,114.00,609,p,,1301
R2,10,p,"1.5",0,0.00,20.500,123.00,862,p,,1301
R2,10,p,"2.5",0,0.00,24.300,146.00,1169,p,,1301
R2,12,p,"0.5",0,0.00,17.000,102.00,499,p,,1301
R2,12,p,"0.75",0,0.00,20.200,121.00,757,p,,1301
R2,12,p,"1",0,0.00,21.200,127.00,850,p,,1301
R2,12,p,"1.5",0,0.00,22.100,133.00,975,p,,1301
R2,12,p,"2.5",0,0.00,26.100,156.00,1319,p,,1301
R2,16,p,"0.5",0,0.00,18.700,112.00,600,p,,1301
R2,16,p,"0.75",0,0.00,22.300,134.00,915,p,,1301
R2,16,p,"1",0,0.00,23.500,141.00,1027,p,,1301
R2,16,p,"1.5",0,0.00,24.300,146.00,1188,p,,1301
R2,16,p,"2.5",0,0.00,28.800,173.00,1633,p,,1301
R2,20,p,"0.5",0,0.00,21.100,126.00,845,p,,1301
R2,20,p,"0.75",0,0.00,23.100,139.00,1010,p,,1301
R2,20,p,"1",0,0.00,24.300,146.00,1139,p,,1301
R2,20,p,"1.5",0,0.00,26.500,159.00,1377,p,,1301
R2,20,p,"2.5",0,0.00,30.200,181.00,1864,p,,1301
R2,24,p,"0.5",0,0.00,22.700,136.00,958,p,,1301
R2,24,p,"0.75",0,0.00,24.100,144.00,1107,p,,1301
R2,24,p,"1",0,0.00,25.400,152.00,1253,p,,1301
R2,24,p,"1.5",0,0.00,28.500,171.00,1577,p,,1301
R2,24,p,"2.5",0,0.00,31.800,191.00,2120,p,,1301
R2,36,p,"0.5",0,0.00,26.200,157.00,1235,p,,1301
R2,36,p,"0.75",0,0.00,27.900,167.00,1449,p,,1301
R2,36,p,"1",0,0.00,29.500,177.00,1659,p,,1301
R2,36,p,"1.5",0,0.00,34.400,206.00,2166,p,,1301
R2,36,p,"2.5",0,0.00,37.900,227.00,2928,p,,1301
R2,50,p,"0.5",0,0.00,29.800,179.00,1540,p,,1301
R2,50,p,"0.75",0,0.00,32.100,193.00,1831,p,,1301
R2,50,p,"1",0,0.00,33.900,203.00,2113,p,,1301
R2,50,p,"1.5",0,0.00,39.400,236.00,2781,p,,1301
R2,50,p,"2.5",0,0.00,44.100,265.00,3842,p,,1301
R3,1,p,"0.5",0,0.00,5.600,17.00,44,p,,1301
R3,1,p,"0.75",0,0.00,6.000,18.00,51,p,,1301
R3,1,p,"1",0,0.00,6.300,19.00,59,p,,1301
R3,1,p,"1.5",0,0.00,6.800,20.00,72,p,,1301
R3,1,p,"2.5",0,0.00,7.900,24.00,105,p,,1301
R3,1,t,"0.75",0,0.00,7.400,22.00,68,p,,1301
R3,1,t,"1.5",0,0.00,8.300,25.00,95,p,,1301
R3,2,p,"0.5",0,0.00,8.100,24.00,80,p,,1301
R3,2,p,"0.75",0,0.00,9.200,27.00,95,p,,1301
R3,2,p,"1",0,0.00,9.700,29.00,113,p,,1301
R3,2,p,"1.5",0,0.00,10.600,32.00,144,p,,1301
R3,2,p,"2.5",0,0.00,12.800,38.00,212,p,,1301
R3,3,t,"0.75",0,0.00,12.000,36.00,162,p,,1301
R3,3,t,"1.5",0,0.00,13.700,41.00,237,p,,1301
R3,4,p,"0.5",0,0.00,10.400,31.00,119,p,,1301
R3,4,p,"0.75",0,0.00,10.900,33.00,139,p,,1301
R3,4,p,"1",0,0.00,11.600,35.00,168,p,,1301
R3,4,p,"1.5",0,0.00,13.300,40.00,224,p,,1301
R3,4,p,"2.5",0,0.00,15.500,47.00,329,p,,1301
R3,4,t,"0.75",0,0.00,13.100,39.00,200,p,,1301
R3,4,t,"1.5",0,0.00,15.100,45.00,303,p,,1301
R3,6,p,"0.5",0,0.00,12.200,37.00,164,p,,1301
R3,6,p,"0.75",0,0.00,13.700,41.00,212,p,,1301
R3,6,p,"1",0,0.00,12.000,36.00,237,p,,1301
R3,6,p,"1.5",0,0.00,15.800,47.00,314,p,,1301
R3,6,p,"2.5",0,0.00,18.700,56.00,473,p,,1301
R3,7,t,"0.75",0,0.00,15.700,47.00,317,p,,1301
R3,7,t,"1.5",0,0.00,18.200,55.00,488,p,,1301
R3,8,p,"0.5",0,0.00,13.900,42.00,224,p,,1301
R3,8,p,"0.75",0,0.00,14.800,44.00,264,p,,1301
R3,8,p,"1",0,0.00,15.600,47.00,321,p,,1301
R3,8,p,"1.5",0,0.00,18.100,54.00,416,p,,1301
R3,8,p,"2.5",0,0.00,20.400,61.00,608,p,,1301
R3,10,p,"0.5",0,0.00,14.600,44.00,265,p,,1301
R3,10,p,"0.75",0,0.00,16.000,48.00,317,p,,1301
R3,10,p,"1",0,0.00,17.100,51.00,394,p,,1301
R3,10,p,"1.5",0,0.00,18.900,57.00,498,p,,1301
R3,10,p,"2.5",0,0.00,22.300,67.00,746,p,,1301
R3,12,p,"0.5",0,0.00,16.000,48.00,311,p,,1301
R3,12,p,"0.75",0,0.00,17.300,52.00,371,p,,1301
R3,12,p,"1",0,0.00,18.500,56.00,462,p,,1301
R3,12,p,"1.5",0,0.00,20.700,62.00,593,p,,1301
R3,12,p,"2.5",0,0.00,24.200,73.00,876,p,,1301
R3,16,p,"0.5",0,0.00,18.000,54.00,411,p,,1301
R3,16,p,"0.75",0,0.00,19.800,59.00,509,p,,1301
R3,16,p,"1",0,0.00,20.800,62.00,609,p,,1301
R3,16,p,"1.5",0,0.00,23.200,69.00,780,p,,1301
R3,16,p,"2.5",0,0.00,26.800,80.00,1138,p,,1301
R3,20,p,"0.5",0,0.00,19.300,58.00,509,p,,1301
R3,20,p,"0.75",0,0.00,21.300,64.00,637,p,,1301
R3,20,p,"1",0,0.00,22.100,66.00,754,p,,1301
R3,20,p,"1.5",0,0.00,24.600,74.00,963,p,,1301
R3,20,p,"2.5",0,0.00,28.200,85.00,1393,p,,1301
R3,24,p,"0.5",0,0.00,21.100,63.00,621,p,,1301
R3,24,p,"0.75",0,0.00,22.600,68.00,741,p,,1301
R3,24,p,"1",0,0.00,23.900,72.00,904,p,,1301
R3,24,p,"1.5",0,0.00,28.300,85.00,1169,p,,1301
R3,24,p,"2.5",0,0.00,30.200,91.00,1654,p,,1301
R3,36,p,"0.5",0,0.00,24.600,74.00,877,p,,1301
R3,36,p,"0.75",0,0.00,26.800,81.00,1078,p,,1301
R3,36,p,"1",0,0.00,28.400,85.00,1320,p,,1301
R3,36,p,"1.5",0,0.00,34.700,104.00,1729,p,,1301
R3,36,p,"2.5",0,0.00,36.400,109.00,2465,p,,1301
R3,50,p,"0.5",0,0.00,30.300,91.00,1214,p,,1301
R3,50,p,"0.75",0,0.00,32.600,98.00,1460,p,,1301
R3,50,p,"1",0,0.00,34.600,104.00,1794,p,,1301
R3,50,p,"1.5",0,0.00,39.900,120.00,2336,p,,1301
R3,50,p,"2.5",0,0.00,44.500,134.00,3369,p,,1301
R4,1,p,"0.5",0,0.00,9.500,57.00,212,p,,1301
R4,1,p,"0.75",0,0.00,9.800,59.00,228,p,,1301
R4,1,p,"1",0,0.00,10.100,61.00,244,p,,1301
R4,1,p,"1.5",0,0.00,10.600,64.00,272,p,,1301
R4,1,p,"2.5",0,0.00,11.400,68.00,321,p,,1301
R4,1,t,"0.75",0,0.00,11.000,66.00,145,p,,1301
R4,1,t,"1.5",0,0.00,12.100,72.00,189,p,,1301
R4,2,p,"0.5",0,0.00,11.600,70.00,276,p,,1301
R4,2,p,"0.75",0,0.00,13.000,78.00,332,p,,1301
R4,2,p,"1",0,0.00,13.500,81.00,363,p,,1301
R4,2,p,"1.5",0,0.00,13.800,83.00,388,p,,1301
R4,2,p,"2.5",0,0.00,16.100,96.00,507,p,,1301
R4,3,t,"0.75",0,0.00,16.100,96.00,223,p,,1301
R4,3,t,"1.5",0,0.00,18.100,109.00,314,p,,1301
R4,4,p,"0.5",0,0.00,13.900,83.00,350,p,,1301
R4,4,p,"0.75",0,0.00,15.000,90.00,396,p,,1301
R4,4,p,"1",0,0.00,15.600,94.00,441,p,,1301
R4,4,p,"1.5",0,0.00,16.900,102.00,510,p,,1301
R4,4,p,"2.5",0,0.00,18.600,112.00,631,p,,1301
R4,4,t,"0.75",0,0.00,17.400,104.00,272,p,,1301
R4,4,t,"1.5",0,0.00,19.200,115.00,371,p,,1301
R4,6,p,"0.5",0,0.00,15.900,95.00,442,p,,1301
R4,6,p,"0.75",0,0.00,17.300,104.00,509,p,,1301
R4,6,p,"1",0,0.00,15.800,95.00,507,p,,1301
R4,6,p,"1.5",0,0.00,20.300,122.00,807,p,,1301
R4,6,p,"2.5",0,0.00,22.700,136.00,1014,p,,1301
R4,7,t,"0.75",0,0.00,19.700,118.00,381,p,,1301
R4,7,t,"1.5",0,0.00,24.000,144.00,573,p,,1301
R4,8,p,"0.15",0,0.00,22.700,136.00,975,p,,1301
R4,8,p,"0.5",0,0.00,17.400,104.00,520,p,,1301
R4,8,p,"0.75",0,0.00,18.400,110.00,583,p,,1301
R4,8,p,"1",0,0.00,20.200,121.00,803,p,,1301
R4,8,p,"2.5",0,0.00,24.800,149.00,1217,p,,1301
R4,10,p,"0.5",0,0.00,18.100,109.00,573,p,,1301
R4,10,p,"0.75",0,0.00,20.500,123.00,812,p,,1301
R4,10,p,"1",0,0.00,21.700,130.00,926,p,,1301
R4,10,p,"1.5",0,0.00,23.700,142.00,1083,p,,1301
R4,10,p,"2.5",0,0.00,26.700,160.00,1405,p,,1301
R4,12,p,"0.5",0,0.00,19.500,117.00,653,p,,1301
R4,12,p,"0.75",0,0.00,22.000,132.00,913,p,,1301
R4,12,p,"1",0,0.00,23.100,138.00,1031,p,,1301
R4,12,p,"1.5",0,0.00,25.400,152.00,1228,p,,1301
R4,12,p,"2.5",0,0.00,28.700,172.00,1607,p,,1301
R4,16,p,"0.5",0,0.00,22.400,134.00,962,p,,1301
R4,16,p,"0.75",0,0.00,24.200,145.00,1105,p,,1301
R4,16,p,"1",0,0.00,25.500,153.00,1252,p,,1301
R4,16,p,"1.5",0,0.00,28.400,170.00,1506,p,,1301
R4,16,p,"2.5",0,0.00,31.300,188.00,1934,p,,1301
R4,20,p,"0.5",0,0.00,24.400,146.00,1121,p,,1301
R4,20,p,"0.75",0,0.00,25.300,152.00,1240,p,,1301
R4,20,p,"1",0,0.00,26.700,160.00,1424,p,,1301
R4,20,p,"1.5",0,0.00,29.200,175.00,1698,p,,1301
R4,20,p,"2.5",0,0.00,32.800,197.00,2228,p,,1301
R4,24,p,"0.5",0,0.00,26.200,157.00,1258,p,,1301
R4,24,p,"0.75",0,0.00,26.700,160.00,1391,p,,1301
R4,24,p,"1",0,0.00,28.500,171.00,1616,p,,1301
R4,24,p,"1.5",0,0.00,33.900,203.00,2041,p,,1301
R4,24,p,"2.5",0,0.00,34.800,209.00,2550,p,,1301
R4,36,p,"0.5",0,0.00,30.400,182.00,1661,p,,1301
R4,36,p,"0.75",0,0.00,31.000,186.00,1839,p,,1301
R4,36,p,"1",0,0.00,32.800,197.00,2143,p,,1301
R4,36,p,"1.5",0,0.00,38.600,232.00,2680,p,,1301
R4,36,p,"2.5",0,0.00,36.300,218.00,2776,p,,1301
R4,50,p,"0.5",0,0.00,35.600,214.00,2134,p,,1301
R4,50,p,"0.75",0,0.00,37.200,223.00,2420,p,,1301
R4,50,p,"1",0,0.00,39.200,235.00,2814,p,,1301
R4,50,p,"1.5",0,0.00,43.800,263.00,3429,p,,1301
R4,50,p,"2.5",0,0.00,40.400,242.00,3463,p,,1301
R5,1,p,"0.5",0,0.00,5.200,16.00,40,p,,1301
R5,1,p,"0.75",0,0.00,5.600,17.00,47,p,,1301
R5,1,p,"1",0,0.00,6.300,19.00,61,p,,1301
R5,1,p,"1.5",0,0.00,6.400,19.00,68,p,,1301
R5,1,p,"2.5",0,0.00,7.700,23.00,102,p,,1301
R5,1,t,"0.75",0,0.00,6.600,20.00,63,p,,1301
R5,1,t,"1.5",0,0.00,7.500,23.00,90,p,,1301
R5,2,p,"0.5",0,0.00,6.000,18.00,53,p,,1301
R5,2,p,"0.75",0,0.00,6.400,19.00,64,p,,1301
R5,2,p,"1",0,0.00,7.200,21.00,82,p,,1301
R5,2,p,"1.5",0,0.00,7.400,22.00,96,p,,1301
R5,2,p,"2.5",0,0.00,9.000,27.00,151,p,,1301
R5,3,t,"0.75",0,0.00,10.400,31.00,126,p,,1301
R5,3,t,"1.5",0,0.00,12.300,37.00,197,p,,1301
R5,4,p,"0.5",0,0.00,8.400,25.00,82,p,,1301
R5,4,p,"0.75",0,0.00,9.800,30.00,103,p,,1301
R5,4,p,"1",0,0.00,11.300,34.00,143,p,,1301
R5,4,p,"1.5",0,0.00,10.900,33.00,158,p,,1301
R5,4,p,"2.5",0,0.00,14.400,43.00,267,p,,1301
R5,4,t,"0.75",0,0.00,11.500,34.00,160,p,,1301
R5,4,t,"1.5",0,0.00,13.400,40.00,246,p,,1301
R5,6,p,"0.5",0,0.00,10.000,30.00,111,p,,1301
R5,6,p,"0.75",0,0.00,11.200,34.00,141,p,,1301
R5,6,p,"1",0,0.00,12.700,38.00,191,p,,1301
R5,6,p,"1.5",0,0.00,13.000,39.00,227,p,,1301
R5,6,p,"2.5",0,0.00,16.400,49.00,369,p,,1301
R5,7,t,"0.75",0,0.00,13.700,41.00,246,p,,1301
R5,7,t,"1.5",0,0.00,16.200,49.00,397,p,,1301
R5,8,p,"0.15",0,0.00,14.600,44.00,290,p,,1301
R5,8,p,"0.5",0,0.00,11.200,34.00,140,p,,1301
R5,8,p,"0.75",0,0.00,12.700,38.00,179,p,,1301
R5,8,p,"1",0,0.00,14.600,44.00,247,p,,1301
R5,8,p,"2.5",0,0.00,18.800,56.00,481,p,,1301
R5,10,p,"0.5",0,0.00,12.500,37.00,169,p,,1301
R5,10,p,"0.75",0,0.00,13.800,41.00,215,p,,1301
R5,10,p,"1",0,0.00,15.700,47.00,294,p,,1301
R5,10,p,"1.5",0,0.00,16.200,49.00,359,p,,1301
R5,10,p,"2.5",0,0.00,20.500,62.00,591,p,,1301
R5,12,p,"0.5",0,0.00,13.400,40.00,207,p,,1301
R5,12,p,"0.75",0,0.00,15.400,46.00,265,p,,1301
R5,12,p,"1",0,0.00,17.200,52.00,349,p,,1301
R5,12,p,"1.5",0,0.00,18.800,56.00,449,p,,1301
R5,12,p,"2.5",0,0.00,22.500,67.00,703,p,,1301
R5,16,p,"0.5",0,0.00,15.100,45.00,262,p,,1301
R5,16,p,"0.75",0,0.00,16.900,51.00,336,p,,1301
R5,16,p,"1",0,0.00,18.900,57.00,440,p,,1301
R5,16,p,"1.5",0,0.00,20.600,62.00,572,p,,1301
R5,16,p,"2.5",0,0.00,24.800,75.00,911,p,,1301
R5,20,p,"0.5",0,0.00,16.900,51.00,336,p,,1301
R5,20,p,"0.75",0,0.00,18.300,55.00,427,p,,1301
R5,20,p,"1",0,0.00,19.900,60.00,535,p,,1301
R5,20,p,"1.5",0,0.00,22.000,66.00,710,p,,1301
R5,20,p,"2.5",0,0.00,26.000,78.00,1101,p,,1301
R5,24,p,"0.5",0,0.00,18.200,54.00,404,p,,1301
R5,24,p,"0.75",0,0.00,19.700,59.00,514,p,,1301
R5,24,p,"1",0,0.00,21.000,63.00,622,p,,1301
R5,24,p,"1.5",0,0.00,23.200,70.00,830,p,,1301
R5,24,p,"2.5",0,0.00,27.600,83.00,1304,p,,1301
R5,36,p,"0.5",0,0.00,22.100,66.00,598,p,,1301
R5,36,p,"0.75",0,0.00,23.900,72.00,762,p,,1301
R5,36,p,"1",0,0.00,25.300,76.00,912,p,,1301
R5,36,p,"1.5",0,0.00,28.200,85.00,1235,p,,1301
R5,36,p,"2.5",0,0.00,32.900,99.00,1892,p,,1301
R5,50,p,"0.5",0,0.00,25.700,77.00,795,p,,1301
R5,50,p,"0.75",0,0.00,27.900,84.00,1020,p,,1301
R5,50,p,"1",0,0.00,29.700,89.00,1240,p,,1301
R5,50,p,"1.5",0,0.00,32.900,99.00,1670,p,,1301
R5,50,p,"2.5",0,0.00,38.700,116.00,2579,p,,1301
R6,1,p,"0.5",0,0.00,9.300,56.00,202,p,,1301
R6,1,p,"0.75",0,0.00,9.700,58.00,220,p,,1301
R6,1,p,"1",0,0.00,10.000,60.00,241,p,,1301
R6,1,p,"1.5",0,0.00,10.200,61.00,261,p,,1301
R6,1,p,"2.5",0,0.00,11.400,69.00,323,p,,1301
R6,1,t,"0.75",0,0.00,11.000,66.00,145,p,,1301
R6,1,t,"1.5",0,0.00,12.100,72.00,189,p,,1301
R6,2,p,"0.5",0,0.00,10.200,61.00,225,p,,1301
R6,2,p,"0.75",0,0.00,10.500,63.00,243,p,,1301
R6,2,p,"1",0,0.00,10.900,65.00,267,p,,1301
R6,2,p,"1.5",0,0.00,11.500,69.00,302,p,,1301
R6,2,p,"2.5",0,0.00,12.600,75.00,375,p,,1301
R6,3,t,"0.75",0,0.00,16.100,96.00,223,p,,1301
R6,3,t,"1.5",0,0.00,18.100,109.00,314,p,,1301
R6,4,p,"0.5",0,0.00,12.000,72.00,275,p,,1301
R6,4,p,"0.75",0,0.00,13.900,84.00,338,p,,1301
R6,4,p,"1",0,0.00,14.600,88.00,375,p,,1301
R6,4,p,"1.5",0,0.00,14.500,87.00,402,p,,1301
